radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,7,50833,8412,,11.181599,49.390021,85509,26442,1,1305223169,1472141724,-59
GSM,262,7,50833,28127,,11.191996,49.40646,17460,1988,1,1305223169,1472141724,-68
GSM,262,7,50833,48127,,11.165417,49.419048,101339,1642,1,1305223169,1472141724,-69
GSM,262,7,50833,8127,,11.211494,49.427312,14890,1620,1,1305223169,1472141724,-59
GSM,262,7,20371,41716,,11.837202,50.874864,97342,2822,1,1305223187,1472141600,-68
GSM,262,7,20371,50595,,11.83617,50.881693,151389,11341,1,1305223187,1472141600,-56
GSM,262,7,20211,22361,,13.142896,52.368974,111238,7302,1,1305223193,1472143961,-63
GSM,262,1,5127,40190,,13.265405,52.511677,88205,402,1,1305371367,1472144293,-73
GSM,262,1,5127,677,,13.243917,52.521818,153635,2086,1,1305371367,1472144293,-65
GSM,262,2,323,28092,,13.249048,52.507852,33664,14167,1,1305371367,1472142345,-55
GSM,262,7,20205,22231,,13.258485,52.508068,96190,5572,1,1305371367,1472142345,-70
GSM,262,2,323,28712,,13.256966,52.51525,157925,14170,1,1305371367,1472142345,-65
GSM,262,2,323,28091,,13.255885,52.51293,157752,18658,1,1305371367,1472142345,-54
GSM,262,1,5127,24797,,13.263232,52.524214,173303,3422,1,1305371367,1472142345,-59
GSM,262,1,5127,63787,,13.270721,52.506686,61560,1278,1,1305371367,1472142345,-52
GSM,262,1,5127,670,,13.251847,52.529817,159461,10415,1,1305371367,1472144293,-51
GSM,262,1,14119,15137,,13.386341,52.549406,96251,2591,1,1305788876,1472141352,-52
GSM,262,2,318,29723,,13.396817,52.551432,64106,5555,1,1305788876,1472141225,-69
GSM,262,1,5127,2693,,13.295374,52.514761,120528,5134,1,1305913081,1472142719,-52
GSM,262,1,5126,42278,,13.324776,52.515182,108212,3996,1,1305913081,1472143218,-55
GSM,262,1,5127,10965,,13.320983,52.52989,126244,3726,1,1305914222,1472140854,-51
GSM,262,7,20211,2560,,13.042589,52.311366,129377,1289,1,1306261249,1472141600,-79
GSM,262,7,20211,27414,,13.041262,52.305269,128966,5334,1,1306261249,1472141600,-60
GSM,262,7,20265,22952,,11.671545,51.803418,97838,2737,1,1306399994,1472141231,-77
GSM,262,7,20261,2397,,13.5342,52.3581,178461,15316,1,1306400003,1472140854,-59
GSM,262,7,20208,22098,,13.52122,52.377274,150382,17171,1,1306413234,1472142840,-51
GSM,262,7,20208,2098,,13.510279,52.39921,165549,7825,1,1306413234,1472142840,-54
GSM,262,7,20208,42098,,13.483262,52.384255,174926,12655,1,1306413234,1472141047,-52
GSM,262,2,316,37593,,13.5368,52.3977,170521,78831,0,1306413234,1472141227,-58
GSM,262,7,20208,42372,,13.49893,52.391322,176244,10441,1,1306413234,1472141352,-62
GSM,262,2,316,12713,,13.55825,52.40375,171556,142393,0,1306413234,1472144330,-51
GSM,262,1,5127,15304,,13.314658,52.483835,147446,3750,1,1306424247,1472141600,-51
GSM,262,1,5127,15144,,13.323215,52.487648,81637,2974,1,1306424247,1472141600,-58
GSM,262,1,5127,64582,,13.30918,52.509127,100797,3007,1,1306583263,1472142843,-51
GSM,262,1,5127,44927,,13.319865,52.510923,125410,2850,1,1306583263,1472143961,-51
GSM,262,1,5127,24804,,13.29111,52.518566,148790,7109,1,1306583263,1472142843,-51
GSM,262,7,20201,42109,,13.424699,52.522626,92915,9215,1,1306605079,1472144332,-52
GSM,262,1,5124,29630,,13.421647,52.524907,114022,3690,1,1306605079,1472144332,-51
GSM,262,1,5126,39893,,13.406155,52.520999,106587,1769,1,1306605079,1472144085,-58
GSM,262,1,5124,27975,,13.414049,52.52554,149389,1798,1,1306605379,1472144085,-51
GSM,262,1,5124,15332,,13.421484,52.523317,45027,1962,1,1306605379,1472144332,-51
GSM,262,7,30545,35260,,8.722787,52.109113,59457,2350,1,1306624056,1472143466,-76
GSM,262,2,517,482,,10.294474,52.336052,159008,46048,1,1306771204,1472140852,-56
GSM,262,2,513,6600,,10.840861,52.305235,185920,39009,1,1306772794,1472143144,-69
GSM,262,2,513,4882,,10.745932,52.300429,190436,70814,1,1306772794,1472140978,-51
GSM,262,7,20211,5049,,13.049369,52.309124,129526,1539,1,1306784059,1472141352,-75
GSM,262,1,5126,15060,,13.33853,52.51543,126741,2040,1,1306938476,1472143961,-51
GSM,262,1,5127,64587,,13.315537,52.50814,147689,2470,1,1306942887,1472143093,-52
GSM,262,1,5126,64439,,13.325619,52.509508,101660,1915,1,1307382384,1472143961,-67
GSM,262,7,21215,32062,,12.37557,53.50659,150900,2501,1,1308144084,1472141389,-77
UMTS,262,7,21935,15441543,178,12.729953,52.908544,58918,209,1,1308160854,1472143754,-107
GSM,262,7,20229,52063,,12.383016,53.480349,447642,4209,1,1308160857,1472143343,-61
GSM,262,7,21215,12062,,12.341102,53.587482,40003,2132,1,1308160857,1472142222,-86
GSM,262,1,5169,41563,,11.14604,53.466748,85352,4268,1,1308302670,1472141352,-57
GSM,262,7,20250,13394,,12.057727,52.540138,105476,11468,1,1308303276,1472144207,-68
GSM,262,1,5169,41560,,11.26844,53.52537,101089,8738,1,1308303641,1472142345,-64
GSM,262,2,380,22131,,11.677768,52.208106,151592,66559,1,1308304368,1472142966,-51
GSM,262,2,380,22501,,11.668362,52.201122,151898,37370,1,1308304368,1472142966,-54
GSM,262,2,380,4413,,11.686032,52.213991,121459,49802,1,1308304368,1472142818,-51
GSM,262,1,5153,27295,,11.274324,53.559467,129022,8000,1,1308304611,1472142345,-54
GSM,262,1,5169,31145,,11.269766,53.559472,87701,5069,1,1308304611,1472142221,-51
GSM,262,1,5153,27297,,11.307175,53.584005,97652,4155,1,1308304611,1472141849,-59
GSM,262,2,390,9012,,13.956535,53.643862,134136,18896,1,1308306313,1472144208,-58
GSM,262,2,807,13382,,13.35078,51.310984,158117,11327,1,1308306798,1472143530,-67
GSM,262,2,807,13381,,13.423087,51.330815,158870,10220,1,1308306798,1472143530,-66
GSM,262,7,21203,12175,,11.313216,53.58053,136819,3456,1,1308307041,1472142221,-51
GSM,262,1,5153,24766,,11.276353,53.569047,133804,2702,1,1308307041,1472142221,-73
GSM,262,2,384,27773,,11.340602,53.596848,113813,15022,1,1308307041,1472142221,-63
GSM,262,2,384,25323,,11.356156,53.588524,107525,18554,1,1308307162,1472142221,-53
GSM,262,2,384,25403,,11.342638,53.622658,121394,10861,1,1308307162,1472142221,-68
GSM,262,2,798,3223,,11.672774,51.791107,93356,32072,1,1308308740,1472141231,-51
GSM,262,3,504,29284,,11.731019,51.782204,93358,34413,1,1308308740,1472142966,-51
GSM,262,1,5153,14952,,11.323505,53.583055,108891,5584,1,1308311044,1472142221,-59
GSM,262,1,5153,58731,,11.238585,53.590109,119411,5307,1,1308311044,1472142221,-56
GSM,262,2,381,20010,,12.214921,52.405899,126803,91907,1,1308318934,1472142219,-76
GSM,262,2,381,3620,,12.172374,52.406287,235432,134100,1,1308319055,1472142061,-63
GSM,262,7,20250,22598,,12.171581,52.41433,118437,4465,1,1308319055,1472142343,-59
GSM,262,7,20250,42598,,12.174595,52.431832,111308,11207,1,1308319055,1472142138,-56
GSM,262,2,381,3362,,12.176433,52.404918,178268,124993,1,1308319055,1472142219,-52
GSM,262,7,20250,2599,,12.181039,52.426749,88265,12759,1,1308319055,1472142343,-58
GSM,262,2,381,20202,,12.171336,52.404193,172629,98406,1,1308319055,1472142219,-70
GSM,262,2,381,20020,,11.912114,52.277133,117597,72437,1,1308323298,1472142840,-76
GSM,262,2,381,20263,,11.966932,52.360945,109203,8377,1,1308323298,1472141225,-84
GSM,262,1,14116,61832,,13.47829,52.531042,129365,2405,1,1308330188,1472142594,-53
GSM,262,1,5153,5084,,11.247512,53.82858,98714,3879,1,1308379590,1472144208,-67
GSM,262,1,5124,15336,,13.427231,52.517884,76512,2078,1,1308430321,1472144332,-51
GSM,262,3,504,45314,,11.735907,51.781658,132140,46826,1,1308501132,1472144207,-61
GSM,262,2,798,9243,,11.68836,51.80773,93364,14361,1,1308501132,1472141231,-60
GSM,262,7,20310,56166,,11.68309,51.769879,68604,1698,1,1308501132,1472141231,-66
GSM,262,2,798,3821,,11.706912,51.730616,106706,40097,1,1308501132,1472141231,-51
GSM,262,1,5169,52697,,12.382919,53.14675,192608,16486,1,1308538900,1472144208,-51
GSM,262,1,5169,52696,,12.401166,53.146899,132883,13781,1,1308538900,1472144208,-51
GSM,262,1,5169,52698,,12.388814,53.150162,132006,18421,1,1308538900,1472144208,-51
GSM,262,7,20265,13457,,11.794929,51.597581,88034,7602,1,1308543626,1472141231,-58
GSM,262,3,504,45274,,11.749899,51.768747,143443,58961,1,1308543626,1472144330,-56
GSM,262,3,504,29274,,11.73383,51.748042,85564,40863,1,1308543626,1472144236,-54
GSM,262,3,504,16164,,11.743482,51.785475,100890,59826,1,1308543626,1472144207,-64
GSM,262,2,798,26360,,11.702637,51.724247,90939,37988,1,1308543626,1472141231,-51
GSM,262,7,20265,56175,,11.711058,51.730156,86293,3632,1,1308543626,1472141231,-69
GSM,262,2,798,23880,,11.905171,51.77028,201766,75231,1,1308543626,1472141973,-53
GSM,262,1,14093,26728,,13.70475,52.5385,167420,17252,0,1308546658,1472144208,-51
GSM,262,1,14093,16592,,13.66465,52.5557,166606,17073,0,1308547750,1472141972,-51
GSM,262,3,20493,46913,,13.639462,52.535258,353190,31389,1,1308547750,1472141301,-56
GSM,262,3,20493,11623,,13.605015,52.520332,328447,161524,1,1308547750,1472144083,-64
GSM,262,3,20493,15773,,13.641563,52.536366,349247,18143,1,1308547750,1472141475,-58
GSM,262,7,20219,42528,,13.770812,52.487706,167863,27539,1,1308548478,1472143961,-65
GSM,262,7,20219,47383,,13.762244,52.495205,145965,23124,1,1308548842,1472143961,-51
GSM,262,1,14093,19809,,13.75795,52.49325,145603,25445,0,1308548842,1472144208,-51
GSM,262,7,20226,25167,,13.760874,52.496026,145957,13695,1,1308548842,1472144208,-59
GSM,262,7,20226,22388,,13.613543,52.587351,424359,31647,1,1308548842,1472142221,-51
GSM,262,3,20493,44943,,13.622222,52.526599,351925,68779,1,1308549327,1472142219,-61
GSM,262,3,20493,41173,,13.605126,52.520112,307509,84215,1,1308549448,1472143533,-71
GSM,262,7,20226,2389,,13.673857,52.592114,87892,1290,1,1308549569,1472142221,-79
GSM,262,2,305,12232,,13.6459,52.57565,146562,58293,0,1308549690,1472140853,-59
GSM,262,1,14112,15277,,13.5923,52.5964,152869,16584,0,1308549933,1472142221,-51
GSM,262,7,20222,22551,,13.595427,52.604098,146182,16326,1,1308549933,1472142221,-51
GSM,262,1,14113,45740,,13.7125,52.4419,139517,1065,0,1308549933,1472141724,-79
GSM,262,1,14087,60157,,13.74955,52.64575,83087,2292,0,1308550054,1472142718,-51
GSM,262,7,20226,22468,,13.733877,52.508779,147804,15139,1,1308550175,1472142718,-56
GSM,262,7,20219,42390,,13.766212,52.482611,139449,33321,1,1308550418,1472143961,-59
GSM,262,1,14093,25953,,13.74165,52.5479,124031,1890,0,1308550660,1472142221,-56
GSM,262,2,317,11201,,13.6167,52.5307,141922,63527,0,1308550903,1472141100,-59
GSM,262,3,483,20913,,13.956492,51.746831,96519,8108,1,1308551630,1472141600,-56
GSM,262,7,20259,33285,,13.971467,51.746568,96918,4466,1,1308551994,1472141849,-52
GSM,262,1,14091,39728,,13.94195,51.74185,96686,14918,0,1308551994,1472141849,-52
GSM,262,3,483,10073,,13.965518,51.745076,100287,8964,1,1308551994,1472141849,-51
GSM,262,7,20224,13094,,13.496724,52.596795,79468,2832,1,1308552237,1472143714,-65
GSM,262,3,20493,26473,,13.505414,52.581336,409102,14293,1,1308552358,1472143713,-52
GSM,262,1,14112,26812,,13.52885,52.60865,76405,5187,0,1308552358,1472142097,-51
GSM,262,3,20493,41623,,13.493274,52.575175,80863,6419,1,1308552601,1472143590,-71
GSM,262,3,20493,42593,,13.474826,52.590418,80241,5976,1,1308552722,1472143714,-58
GSM,262,3,20493,2223,,13.485852,52.576669,86710,15108,1,1308553813,1472143590,-66
GSM,262,7,20224,2140,,13.492188,52.582868,87423,6276,1,1308553813,1472143783,-65
GSM,262,1,14112,18249,,13.494419,52.59815,87751,1453,1,1308553813,1472143713,-62
GSM,262,7,20224,2137,,13.470471,52.571767,150096,14343,1,1308553813,1472143959,-52
GSM,262,7,20226,2388,,13.597523,52.606887,81259,28908,1,1308553813,1472142470,-51
GSM,262,3,20493,59293,,13.54912,52.549261,83471,27869,1,1308553813,1472143533,-72
GSM,262,1,14116,58108,,13.463031,52.569372,149587,4074,1,1308553813,1472143590,-51
GSM,262,7,20309,3156,,12.189781,51.552968,127720,2745,1,1308560116,1472142470,-51
GSM,262,7,20361,56493,,12.405333,50.830734,168760,3391,1,1308560116,1472141343,-65
GSM,262,2,305,1693,,13.5263,52.6087,106054,42505,0,1308564359,1472143713,-55
GSM,262,2,317,1131,,13.504004,52.580942,100076,21014,1,1308564359,1472143590,-61
GSM,262,2,317,41772,,13.57635,52.5674,86121,24215,0,1308564359,1472140976,-56
GSM,262,1,14112,57655,,13.436605,52.595571,82764,4967,1,1308564359,1472144332,-51
GSM,262,1,14087,37347,,13.61007,52.63845,143752,2937,0,1308564359,1472142221,-51
GSM,262,1,14112,20919,,13.479681,52.588995,94883,1581,1,1308564359,1472143713,-51
GSM,262,1,14112,36890,,13.484897,52.588695,95444,4565,1,1308564844,1472143713,-53
GSM,262,1,14112,25712,,13.493368,52.560607,81083,1244,1,1308564965,1472143590,-65
GSM,262,1,14087,37348,,13.61007,52.63845,132265,5782,0,1308564965,1472142470,-51
GSM,262,2,317,29732,,13.487922,52.578974,80814,12801,1,1308564965,1472143713,-52
GSM,262,1,14112,25759,,13.5923,52.5964,146742,3713,0,1308564965,1472141476,-51
GSM,262,2,317,41773,,13.57635,52.5674,97315,28681,0,1308564965,1472142716,-53
GSM,262,3,20493,28303,,13.550531,52.612622,79557,10756,1,1308564965,1472142221,-55
GSM,262,7,20226,13257,,13.572693,52.577727,76131,4738,1,1308564965,1472141352,-59
GSM,262,3,20493,7903,,13.58264,52.660278,65542,4283,1,1308564965,1472142843,-62
GSM,262,3,20493,36443,,13.573379,52.616474,85508,5378,1,1308564965,1472142470,-70
GSM,262,3,20493,26453,,13.55397,52.610875,82919,9524,1,1308564965,1472142097,-51
GSM,262,2,317,1061,,13.56175,52.5875,121182,25183,0,1308564965,1472141971,-57
GSM,262,3,20493,23883,,13.571554,52.609544,144733,8012,1,1308564965,1472142097,-60
GSM,262,2,305,12763,,13.62255,52.6087,92070,24749,0,1308564965,1472142470,-51
GSM,262,1,14112,17636,,13.57025,52.6142,144265,6295,0,1308564965,1472142470,-51
GSM,262,2,305,2311,,13.5976,52.5969,146911,37923,0,1308564965,1472142470,-51
GSM,262,1,14112,56293,,13.56175,52.5875,143702,3139,0,1308564965,1472142097,-51
GSM,262,7,20226,2492,,13.620517,52.604223,92728,32800,1,1308564965,1472142221,-59
GSM,262,7,20224,42139,,13.456928,52.567439,133052,11326,1,1308565572,1472143590,-64
GSM,262,2,305,41333,,13.62955,52.6582,119663,25505,0,1308565817,1472141847,-65
GSM,262,2,305,12131,,13.57025,52.6142,94303,51187,0,1308565817,1472141760,-59
GSM,262,2,305,1692,,13.5263,52.6087,83911,36264,0,1308565938,1472142097,-51
GSM,262,1,14112,29572,,13.5923,52.5964,98610,14601,0,1308566060,1472142470,-51
GSM,262,2,317,11181,,13.554634,52.562919,78045,6670,1,1308567759,1472142716,-51
GSM,262,1,14112,28090,,13.5839,52.546781,419435,5384,1,1308567759,1472142221,-54
GSM,262,2,305,2313,,13.5976,52.5969,146911,26083,0,1308567759,1472142470,-51
GSM,262,3,20493,5123,,13.565295,52.536773,75759,154355,1,1308567759,1472142841,-54
GSM,262,3,20493,23903,,13.583407,52.603372,145761,3920,1,1308567759,1472142470,-68
GSM,262,2,317,29731,,13.483427,52.588901,43566,12425,1,1308568972,1472143713,-55
GSM,262,2,317,29561,,13.482504,52.584493,71078,16577,1,1308570184,1472143713,-52
GSM,262,2,384,25401,,11.366915,53.663691,129609,5775,1,1308570306,1472142219,-64
GSM,262,2,318,11312,,13.436021,52.586474,83669,61691,1,1308571639,1472144208,-53
GSM,262,2,317,37181,,13.5553,52.56766,101229,19975,0,1308575276,1472140976,-51
GSM,262,2,305,12132,,13.57025,52.6142,89100,29839,0,1308575276,1472142470,-51
GSM,262,1,14112,48041,,13.6459,52.57565,85351,9760,0,1308575276,1472141476,-51
GSM,262,3,20493,23913,,13.57495,52.574908,147980,5102,1,1308575276,1472141476,-62
GSM,262,3,20493,22163,,13.633938,52.584808,413255,6612,1,1308576246,1472142221,-54
GSM,262,7,20226,45180,,13.645026,52.609314,90792,29242,1,1308576368,1472142221,-53
GSM,262,2,317,11811,,13.57422,52.55805,85875,9033,0,1308576489,1472142584,-60
GSM,262,7,20226,2148,,13.579272,52.580045,84008,12822,1,1308577944,1472142470,-54
GSM,262,1,5127,47940,,13.293317,52.527377,134653,10279,1,1308578187,1472143093,-51
GSM,262,7,20226,22143,,13.541423,52.557185,139923,11678,1,1308578308,1472143588,-58
GSM,262,7,20309,36397,,12.186116,51.593501,121486,5790,1,1308579278,1472142969,-51
GSM,262,2,318,11641,,13.459634,52.577937,162776,41379,1,1308579884,1472141727,-58
GSM,262,1,14119,15267,,13.397409,52.58954,149298,3121,1,1308581460,1472144332,-53
GSM,262,7,20226,2149,,13.593434,52.54542,152004,6209,1,1308584129,1472142840,-55
GSM,262,2,305,33702,,13.6811,52.59045,152682,48034,0,1308584614,1472140853,-59
GSM,262,2,305,12671,,13.6606,52.61445,77241,24753,0,1308585099,1472142843,-51
GSM,262,7,20226,5180,,13.692384,52.619238,75537,3064,1,1308585583,1472142843,-62
GSM,262,7,20226,42523,,13.666724,52.550783,85997,2646,1,1308588007,1472141476,-68
GSM,262,7,20226,2523,,13.691184,52.595598,66239,895,1,1308588007,1472142221,-81
GSM,262,2,305,12231,,13.6459,52.57565,104057,29219,0,1308588007,1472142221,-51
GSM,262,3,20493,41113,,13.610825,52.53764,365760,43640,1,1308588370,1472140977,-61
GSM,262,3,20493,23863,,13.606339,52.589293,147942,7695,1,1308588370,1472142221,-55
GSM,262,2,317,41771,,13.57635,52.5674,101414,48778,0,1308588976,1472141352,-51
GSM,262,2,317,11202,,13.6167,52.5307,127482,70799,0,1308589702,1472140852,-60
GSM,262,2,305,33703,,13.6811,52.59045,116698,40022,0,1308589702,1472142470,-63
GSM,262,1,14112,48037,,13.6459,52.57565,92917,2079,0,1308589703,1472142221,-56
GSM,262,3,20493,41103,,13.594157,52.546631,419656,39896,1,1308589703,1472140977,-51
GSM,262,3,20493,5603,,13.611317,52.537611,352879,22327,1,1308589703,1472140977,-66
GSM,262,7,20226,53048,,13.687971,52.609925,191682,3874,1,1308602059,1472142719,-54
GSM,262,2,381,3300,,12.13459,52.438174,103725,35029,1,1308634628,1472141971,-81
GSM,262,7,20211,22358,,13.119459,52.379763,113068,2671,1,1308646025,1472143961,-62
GSM,262,7,20211,42359,,13.126283,52.370906,113880,14982,1,1308647116,1472142968,-53
GSM,262,7,20211,22362,,13.130166,52.364964,112211,10797,1,1308647237,1472143837,-60
GSM,262,7,20211,42361,,13.127891,52.365628,108910,8313,1,1308647358,1472143961,-52
GSM,262,7,20211,42362,,13.100589,52.35714,110989,2202,1,1308647479,1472140854,-82
GSM,262,7,20211,2361,,13.139964,52.373731,103035,9640,1,1308647479,1472143961,-57
GSM,262,3,463,4943,,13.114011,52.37242,109455,2659,1,1308648935,1472142968,-53
GSM,262,3,463,4933,,13.123208,52.353176,113255,4556,1,1308648935,1472144083,-53
GSM,262,2,309,12513,,13.114675,52.362572,109867,23237,1,1308649056,1472143961,-54
GSM,262,3,20493,5593,,13.5934,52.549652,170370,18110,1,1308649178,1472141352,-54
GSM,262,1,14115,63109,,13.133062,52.377949,113997,1572,1,1308649299,1472143961,-65
GSM,262,2,309,2543,,13.135398,52.364284,113740,30189,1,1308649663,1472143961,-58
GSM,262,2,309,54093,,13.113836,52.355436,107993,21653,1,1308649663,1472143837,-62
GSM,262,1,14116,15297,,13.433999,52.595944,69445,8890,1,1308649784,1472144332,-51
GSM,262,3,20493,2233,,13.480739,52.562901,71035,7589,1,1308653302,1472143590,-56
GSM,262,2,305,11332,,13.431055,52.601259,227203,112482,1,1308654757,1472144332,-52
GSM,262,2,381,3340,,12.134328,52.372774,176812,32672,1,1308665552,1472141722,-74
GSM,262,2,381,3363,,12.156686,52.404043,177008,86032,1,1308668220,1472142219,-59
GSM,262,7,20222,7497,,13.577764,52.647319,435373,10474,1,1308669068,1472142097,-61
GSM,262,7,20219,42437,,13.77349,52.511918,141725,3996,1,1308670767,1472141102,-67
GSM,262,2,317,1101,,13.6043,52.5447,127751,32613,0,1308677917,1472141971,-51
GSM,262,1,14087,32016,,13.66835,52.61695,90776,10065,0,1308677917,1472142221,-51
GSM,262,3,20493,46933,,13.622034,52.537835,347088,27377,1,1308679129,1472141475,-59
GSM,262,3,20493,33673,,13.621371,52.527246,351977,50652,1,1308679129,1472143533,-59
GSM,262,7,20252,25595,,11.870275,52.235708,128468,1382,1,1308682905,1472141725,-67
GSM,262,2,305,1682,,13.464932,52.628302,213459,92125,1,1308721052,1472141225,-51
GSM,262,3,484,50694,,12.21798,51.612332,118468,4135,1,1308721538,1472142470,-69
GSM,262,7,20309,36632,,12.202632,51.613649,134819,3282,1,1308721538,1472142969,-66
GSM,262,7,20309,21176,,12.175313,51.599669,121444,3030,1,1308722997,1472142969,-64
GSM,262,1,14116,32672,,13.509475,52.540201,136888,5047,1,1308723968,1472142470,-51
GSM,262,2,381,3540,,12.296479,52.267044,148549,74200,1,1308727491,1472141102,-54
GSM,262,1,14112,25715,,13.461671,52.560961,128390,2245,1,1308727613,1472143590,-55
GSM,262,7,20309,3178,,12.28846,51.623291,138535,1141,1,1308738303,1472141724,-64
GSM,262,1,14087,32017,,13.66835,52.61695,76641,13912,0,1308738789,1472142470,-51
GSM,262,2,305,12073,,13.59615,52.67655,109772,26668,0,1308738789,1472141847,-51
GSM,262,7,20222,2497,,13.562861,52.640017,86392,4245,1,1308740003,1472142097,-67
GSM,262,1,14116,20953,,13.527242,52.531233,137245,2719,1,1308740975,1472142470,-51
GSM,262,1,14112,20921,,13.482416,52.567037,73561,931,1,1308742068,1472143590,-60
